activity_id,institution_id,source_id,experiment_id,member_id,table_id,variable_id,grid_label,version_id,ncfile,file_size,url,data_node,ds_dir,node_order,start,stop,member,zsize
CMIP,NASA-GISS,GISS-E2-1-G,historical,r7i1p3f1,Amon,psl,gn,v20190702,psl_Amon_GISS-E2-1-G_historical_r7i1p3f1_gn_200101-201412.nc,8732676.0,http://esgf-data1.llnl.gov/thredds/fileServer/css03_data/CMIP6/CMIP/NASA-GISS/GISS-E2-1-G/historical/r7i1p3f1/Amon/psl/gn/v20190702/psl_Amon_GISS-E2-1-G_historical_r7i1p3f1_gn_200101-201412.nc,esgf-data1.llnl.gov,CMIP/NASA-GISS/GISS-E2-1-G/historical/r7i1p3f1/Amon/psl/gn,0.0,200101,201412,7,71630892.0
CMIP,NASA-GISS,GISS-E2-1-G,historical,r7i1p3f1,Amon,psl,gn,v20190702,psl_Amon_GISS-E2-1-G_historical_r7i1p3f1_gn_185001-190012.nc,31760292.0,http://esgf-data1.llnl.gov/thredds/fileServer/css03_data/CMIP6/CMIP/NASA-GISS/GISS-E2-1-G/historical/r7i1p3f1/Amon/psl/gn/v20190702/psl_Amon_GISS-E2-1-G_historical_r7i1p3f1_gn_185001-190012.nc,esgf-data1.llnl.gov,CMIP/NASA-GISS/GISS-E2-1-G/historical/r7i1p3f1/Amon/psl/gn,0.0,185001,190012,7,71630892.0
CMIP,NASA-GISS,GISS-E2-1-G,historical,r7i1p3f1,Amon,psl,gn,v20190702,psl_Amon_GISS-E2-1-G_historical_r7i1p3f1_gn_190101-195012.nc,31137924.0,http://esgf-data1.llnl.gov/thredds/fileServer/css03_data/CMIP6/CMIP/NASA-GISS/GISS-E2-1-G/historical/r7i1p3f1/Amon/psl/gn/v20190702/psl_Amon_GISS-E2-1-G_historical_r7i1p3f1_gn_190101-195012.nc,esgf-data1.llnl.gov,CMIP/NASA-GISS/GISS-E2-1-G/historical/r7i1p3f1/Amon/psl/gn,0.0,190101,195012,7,71630892.0
CMIP,NASA-GISS,GISS-E2-1-G,historical,r7i1p3f1,Amon,pr,gn,v20190702,pr_Amon_GISS-E2-1-G_historical_r7i1p3f1_gn_200101-201412.nc,8732692.0,http://esgf-data1.llnl.gov/thredds/fileServer/css03_data/CMIP6/CMIP/NASA-GISS/GISS-E2-1-G/historical/r7i1p3f1/Amon/pr/gn/v20190702/pr_Amon_GISS-E2-1-G_historical_r7i1p3f1_gn_200101-201412.nc,esgf-data1.llnl.gov,CMIP/NASA-GISS/GISS-E2-1-G/historical/r7i1p3f1/Amon/pr/gn,0.0,200101,201412,7,71630940.0
CMIP,NASA-GISS,GISS-E2-1-G,historical,r7i1p3f1,Amon,pr,gn,v20190702,pr_Amon_GISS-E2-1-G_historical_r7i1p3f1_gn_190101-195012.nc,31137940.0,http://esgf-data1.llnl.gov/thredds/fileServer/css03_data/CMIP6/CMIP/NASA-GISS/GISS-E2-1-G/historical/r7i1p3f1/Amon/pr/gn/v20190702/pr_Amon_GISS-E2-1-G_historical_r7i1p3f1_gn_190101-195012.nc,esgf-data1.llnl.gov,CMIP/NASA-GISS/GISS-E2-1-G/historical/r7i1p3f1/Amon/pr/gn,0.0,190101,195012,7,71630940.0
CMIP,NASA-GISS,GISS-E2-1-G,historical,r7i1p3f1,Amon,pr,gn,v20190702,pr_Amon_GISS-E2-1-G_historical_r7i1p3f1_gn_185001-190012.nc,31760308.0,http://esgf-data1.llnl.gov/thredds/fileServer/css03_data/CMIP6/CMIP/NASA-GISS/GISS-E2-1-G/historical/r7i1p3f1/Amon/pr/gn/v20190702/pr_Amon_GISS-E2-1-G_historical_r7i1p3f1_gn_185001-190012.nc,esgf-data1.llnl.gov,CMIP/NASA-GISS/GISS-E2-1-G/historical/r7i1p3f1/Amon/pr/gn,0.0,185001,190012,7,71630940.0
CMIP,NASA-GISS,GISS-E2-1-G,historical,r7i1p3f1,Amon,ts,gn,v20190702,ts_Amon_GISS-E2-1-G_historical_r7i1p3f1_gn_185001-190012.nc,31760316.0,http://esgf-data1.llnl.gov/thredds/fileServer/css03_data/CMIP6/CMIP/NASA-GISS/GISS-E2-1-G/historical/r7i1p3f1/Amon/ts/gn/v20190702/ts_Amon_GISS-E2-1-G_historical_r7i1p3f1_gn_185001-190012.nc,esgf-data1.llnl.gov,CMIP/NASA-GISS/GISS-E2-1-G/historical/r7i1p3f1/Amon/ts/gn,0.0,185001,190012,7,71630964.0
CMIP,NASA-GISS,GISS-E2-1-G,historical,r7i1p3f1,Amon,ts,gn,v20190702,ts_Amon_GISS-E2-1-G_historical_r7i1p3f1_gn_190101-195012.nc,31137948.0,http://esgf-data1.llnl.gov/thredds/fileServer/css03_data/CMIP6/CMIP/NASA-GISS/GISS-E2-1-G/historical/r7i1p3f1/Amon/ts/gn/v20190702/ts_Amon_GISS-E2-1-G_historical_r7i1p3f1_gn_190101-195012.nc,esgf-data1.llnl.gov,CMIP/NASA-GISS/GISS-E2-1-G/historical/r7i1p3f1/Amon/ts/gn,0.0,190101,195012,7,71630964.0
CMIP,NASA-GISS,GISS-E2-1-G,historical,r7i1p3f1,Amon,ts,gn,v20190702,ts_Amon_GISS-E2-1-G_historical_r7i1p3f1_gn_200101-201412.nc,8732700.0,http://esgf-data1.llnl.gov/thredds/fileServer/css03_data/CMIP6/CMIP/NASA-GISS/GISS-E2-1-G/historical/r7i1p3f1/Amon/ts/gn/v20190702/ts_Amon_GISS-E2-1-G_historical_r7i1p3f1_gn_200101-201412.nc,esgf-data1.llnl.gov,CMIP/NASA-GISS/GISS-E2-1-G/historical/r7i1p3f1/Amon/ts/gn,0.0,200101,201412,7,71630964.0
CMIP,NASA-GISS,GISS-E2-1-G,historical,r7i1p3f1,Amon,prc,gn,v20190702,prc_Amon_GISS-E2-1-G_historical_r7i1p3f1_gn_185001-190012.nc,31760368.0,http://esgf-data1.llnl.gov/thredds/fileServer/css03_data/CMIP6/CMIP/NASA-GISS/GISS-E2-1-G/historical/r7i1p3f1/Amon/prc/gn/v20190702/prc_Amon_GISS-E2-1-G_historical_r7i1p3f1_gn_185001-190012.nc,esgf-data1.llnl.gov,CMIP/NASA-GISS/GISS-E2-1-G/historical/r7i1p3f1/Amon/prc/gn,0.0,185001,190012,7,71631120.0
CMIP,NASA-GISS,GISS-E2-1-G,historical,r7i1p3f1,Amon,prc,gn,v20190702,prc_Amon_GISS-E2-1-G_historical_r7i1p3f1_gn_200101-201412.nc,8732752.0,http://esgf-data1.llnl.gov/thredds/fileServer/css03_data/CMIP6/CMIP/NASA-GISS/GISS-E2-1-G/historical/r7i1p3f1/Amon/prc/gn/v20190702/prc_Amon_GISS-E2-1-G_historical_r7i1p3f1_gn_200101-201412.nc,esgf-data1.llnl.gov,CMIP/NASA-GISS/GISS-E2-1-G/historical/r7i1p3f1/Amon/prc/gn,0.0,200101,201412,7,71631120.0
CMIP,NASA-GISS,GISS-E2-1-G,historical,r7i1p3f1,Amon,prc,gn,v20190702,prc_Amon_GISS-E2-1-G_historical_r7i1p3f1_gn_190101-195012.nc,31138000.0,http://esgf-data1.llnl.gov/thredds/fileServer/css03_data/CMIP6/CMIP/NASA-GISS/GISS-E2-1-G/historical/r7i1p3f1/Amon/prc/gn/v20190702/prc_Amon_GISS-E2-1-G_historical_r7i1p3f1_gn_190101-195012.nc,esgf-data1.llnl.gov,CMIP/NASA-GISS/GISS-E2-1-G/historical/r7i1p3f1/Amon/prc/gn,0.0,190101,195012,7,71631120.0
CMIP,NASA-GISS,GISS-E2-1-G,historical,r7i1p3f1,Amon,ps,gn,v20190702,ps_Amon_GISS-E2-1-G_historical_r7i1p3f1_gn_190101-195012.nc,31138024.0,http://esgf-data1.llnl.gov/thredds/fileServer/css03_data/CMIP6/CMIP/NASA-GISS/GISS-E2-1-G/historical/r7i1p3f1/Amon/ps/gn/v20190702/ps_Amon_GISS-E2-1-G_historical_r7i1p3f1_gn_190101-195012.nc,esgf-data1.llnl.gov,CMIP/NASA-GISS/GISS-E2-1-G/historical/r7i1p3f1/Amon/ps/gn,0.0,190101,195012,7,71631192.0
CMIP,NASA-GISS,GISS-E2-1-G,historical,r7i1p3f1,Amon,ps,gn,v20190702,ps_Amon_GISS-E2-1-G_historical_r7i1p3f1_gn_200101-201412.nc,8732776.0,http://esgf-data1.llnl.gov/thredds/fileServer/css03_data/CMIP6/CMIP/NASA-GISS/GISS-E2-1-G/historical/r7i1p3f1/Amon/ps/gn/v20190702/ps_Amon_GISS-E2-1-G_historical_r7i1p3f1_gn_200101-201412.nc,esgf-data1.llnl.gov,CMIP/NASA-GISS/GISS-E2-1-G/historical/r7i1p3f1/Amon/ps/gn,0.0,200101,201412,7,71631192.0
CMIP,NASA-GISS,GISS-E2-1-G,historical,r7i1p3f1,Amon,ps,gn,v20190702,ps_Amon_GISS-E2-1-G_historical_r7i1p3f1_gn_185001-190012.nc,31760392.0,http://esgf-data1.llnl.gov/thredds/fileServer/css03_data/CMIP6/CMIP/NASA-GISS/GISS-E2-1-G/historical/r7i1p3f1/Amon/ps/gn/v20190702/ps_Amon_GISS-E2-1-G_historical_r7i1p3f1_gn_185001-190012.nc,esgf-data1.llnl.gov,CMIP/NASA-GISS/GISS-E2-1-G/historical/r7i1p3f1/Amon/ps/gn,0.0,185001,190012,7,71631192.0
CMIP,NASA-GISS,GISS-E2-1-G,historical,r7i1p3f1,Amon,evspsbl,gn,v20190702,evspsbl_Amon_GISS-E2-1-G_historical_r7i1p3f1_gn_200101-201412.nc,8732816.0,http://esgf-data1.llnl.gov/thredds/fileServer/css03_data/CMIP6/CMIP/NASA-GISS/GISS-E2-1-G/historical/r7i1p3f1/Amon/evspsbl/gn/v20190702/evspsbl_Amon_GISS-E2-1-G_historical_r7i1p3f1_gn_200101-201412.nc,esgf-data1.llnl.gov,CMIP/NASA-GISS/GISS-E2-1-G/historical/r7i1p3f1/Amon/evspsbl/gn,0.0,200101,201412,7,71631312.0
CMIP,NASA-GISS,GISS-E2-1-G,historical,r7i1p3f1,Amon,evspsbl,gn,v20190702,evspsbl_Amon_GISS-E2-1-G_historical_r7i1p3f1_gn_185001-190012.nc,31760432.0,http://esgf-data1.llnl.gov/thredds/fileServer/css03_data/CMIP6/CMIP/NASA-GISS/GISS-E2-1-G/historical/r7i1p3f1/Amon/evspsbl/gn/v20190702/evspsbl_Amon_GISS-E2-1-G_historical_r7i1p3f1_gn_185001-190012.nc,esgf-data1.llnl.gov,CMIP/NASA-GISS/GISS-E2-1-G/historical/r7i1p3f1/Amon/evspsbl/gn,0.0,185001,190012,7,71631312.0
CMIP,NASA-GISS,GISS-E2-1-G,historical,r7i1p3f1,Amon,evspsbl,gn,v20190702,evspsbl_Amon_GISS-E2-1-G_historical_r7i1p3f1_gn_190101-195012.nc,31138064.0,http://esgf-data1.llnl.gov/thredds/fileServer/css03_data/CMIP6/CMIP/NASA-GISS/GISS-E2-1-G/historical/r7i1p3f1/Amon/evspsbl/gn/v20190702/evspsbl_Amon_GISS-E2-1-G_historical_r7i1p3f1_gn_190101-195012.nc,esgf-data1.llnl.gov,CMIP/NASA-GISS/GISS-E2-1-G/historical/r7i1p3f1/Amon/evspsbl/gn,0.0,190101,195012,7,71631312.0
CMIP,NASA-GISS,GISS-E2-1-G,historical,r7i1p3f1,Amon,sfcWind,gn,v20190702,sfcWind_Amon_GISS-E2-1-G_historical_r7i1p3f1_gn_200101-201412.nc,8732988.0,http://esgf-data1.llnl.gov/thredds/fileServer/css03_data/CMIP6/CMIP/NASA-GISS/GISS-E2-1-G/historical/r7i1p3f1/Amon/sfcWind/gn/v20190702/sfcWind_Amon_GISS-E2-1-G_historical_r7i1p3f1_gn_200101-201412.nc,esgf-data1.llnl.gov,CMIP/NASA-GISS/GISS-E2-1-G/historical/r7i1p3f1/Amon/sfcWind/gn,0.0,200101,201412,7,71631828.0
CMIP,NASA-GISS,GISS-E2-1-G,historical,r7i1p3f1,Amon,sfcWind,gn,v20190702,sfcWind_Amon_GISS-E2-1-G_historical_r7i1p3f1_gn_190101-195012.nc,31138236.0,http://esgf-data1.llnl.gov/thredds/fileServer/css03_data/CMIP6/CMIP/NASA-GISS/GISS-E2-1-G/historical/r7i1p3f1/Amon/sfcWind/gn/v20190702/sfcWind_Amon_GISS-E2-1-G_historical_r7i1p3f1_gn_190101-195012.nc,esgf-data1.llnl.gov,CMIP/NASA-GISS/GISS-E2-1-G/historical/r7i1p3f1/Amon/sfcWind/gn,0.0,190101,195012,7,71631828.0
CMIP,NASA-GISS,GISS-E2-1-G,historical,r7i1p3f1,Amon,sfcWind,gn,v20190702,sfcWind_Amon_GISS-E2-1-G_historical_r7i1p3f1_gn_185001-190012.nc,31760604.0,http://esgf-data1.llnl.gov/thredds/fileServer/css03_data/CMIP6/CMIP/NASA-GISS/GISS-E2-1-G/historical/r7i1p3f1/Amon/sfcWind/gn/v20190702/sfcWind_Amon_GISS-E2-1-G_historical_r7i1p3f1_gn_185001-190012.nc,esgf-data1.llnl.gov,CMIP/NASA-GISS/GISS-E2-1-G/historical/r7i1p3f1/Amon/sfcWind/gn,0.0,185001,190012,7,71631828.0
CMIP,NASA-GISS,GISS-E2-1-G,historical,r7i1p3f1,Amon,vas,gn,v20190702,vas_Amon_GISS-E2-1-G_historical_r7i1p3f1_gn_185001-190012.nc,31760608.0,http://esgf-data1.llnl.gov/thredds/fileServer/css03_data/CMIP6/CMIP/NASA-GISS/GISS-E2-1-G/historical/r7i1p3f1/Amon/vas/gn/v20190702/vas_Amon_GISS-E2-1-G_historical_r7i1p3f1_gn_185001-190012.nc,esgf-data1.llnl.gov,CMIP/NASA-GISS/GISS-E2-1-G/historical/r7i1p3f1/Amon/vas/gn,0.0,185001,190012,7,71631840.0
CMIP,NASA-GISS,GISS-E2-1-G,historical,r7i1p3f1,Amon,tas,gn,v20190702,tas_Amon_GISS-E2-1-G_historical_r7i1p3f1_gn_185001-190012.nc,31760608.0,http://esgf-data1.llnl.gov/thredds/fileServer/css03_data/CMIP6/CMIP/NASA-GISS/GISS-E2-1-G/historical/r7i1p3f1/Amon/tas/gn/v20190702/tas_Amon_GISS-E2-1-G_historical_r7i1p3f1_gn_185001-190012.nc,esgf-data1.llnl.gov,CMIP/NASA-GISS/GISS-E2-1-G/historical/r7i1p3f1/Amon/tas/gn,0.0,185001,190012,7,71631840.0
CMIP,NASA-GISS,GISS-E2-1-G,historical,r7i1p3f1,Amon,tas,gn,v20190702,tas_Amon_GISS-E2-1-G_historical_r7i1p3f1_gn_190101-195012.nc,31138240.0,http://esgf-data1.llnl.gov/thredds/fileServer/css03_data/CMIP6/CMIP/NASA-GISS/GISS-E2-1-G/historical/r7i1p3f1/Amon/tas/gn/v20190702/tas_Amon_GISS-E2-1-G_historical_r7i1p3f1_gn_190101-195012.nc,esgf-data1.llnl.gov,CMIP/NASA-GISS/GISS-E2-1-G/historical/r7i1p3f1/Amon/tas/gn,0.0,190101,195012,7,71631840.0
CMIP,NASA-GISS,GISS-E2-1-G,historical,r7i1p3f1,Amon,tas,gn,v20190702,tas_Amon_GISS-E2-1-G_historical_r7i1p3f1_gn_200101-201412.nc,8732992.0,http://esgf-data1.llnl.gov/thredds/fileServer/css03_data/CMIP6/CMIP/NASA-GISS/GISS-E2-1-G/historical/r7i1p3f1/Amon/tas/gn/v20190702/tas_Amon_GISS-E2-1-G_historical_r7i1p3f1_gn_200101-201412.nc,esgf-data1.llnl.gov,CMIP/NASA-GISS/GISS-E2-1-G/historical/r7i1p3f1/Amon/tas/gn,0.0,200101,201412,7,71631840.0
CMIP,NASA-GISS,GISS-E2-1-G,historical,r7i1p3f1,Amon,vas,gn,v20190702,vas_Amon_GISS-E2-1-G_historical_r7i1p3f1_gn_200101-201412.nc,8732992.0,http://esgf-data1.llnl.gov/thredds/fileServer/css03_data/CMIP6/CMIP/NASA-GISS/GISS-E2-1-G/historical/r7i1p3f1/Amon/vas/gn/v20190702/vas_Amon_GISS-E2-1-G_historical_r7i1p3f1_gn_200101-201412.nc,esgf-data1.llnl.gov,CMIP/NASA-GISS/GISS-E2-1-G/historical/r7i1p3f1/Amon/vas/gn,0.0,200101,201412,7,71631840.0
CMIP,NASA-GISS,GISS-E2-1-G,historical,r7i1p3f1,Amon,vas,gn,v20190702,vas_Amon_GISS-E2-1-G_historical_r7i1p3f1_gn_190101-195012.nc,31138240.0,http://esgf-data1.llnl.gov/thredds/fileServer/css03_data/CMIP6/CMIP/NASA-GISS/GISS-E2-1-G/historical/r7i1p3f1/Amon/vas/gn/v20190702/vas_Amon_GISS-E2-1-G_historical_r7i1p3f1_gn_190101-195012.nc,esgf-data1.llnl.gov,CMIP/NASA-GISS/GISS-E2-1-G/historical/r7i1p3f1/Amon/vas/gn,0.0,190101,195012,7,71631840.0
CMIP,NASA-GISS,GISS-E2-1-G,historical,r7i1p3f1,Amon,uas,gn,v20190702,uas_Amon_GISS-E2-1-G_historical_r7i1p3f1_gn_200101-201412.nc,8733012.0,http://esgf-data1.llnl.gov/thredds/fileServer/css03_data/CMIP6/CMIP/NASA-GISS/GISS-E2-1-G/historical/r7i1p3f1/Amon/uas/gn/v20190702/uas_Amon_GISS-E2-1-G_historical_r7i1p3f1_gn_200101-201412.nc,esgf-data1.llnl.gov,CMIP/NASA-GISS/GISS-E2-1-G/historical/r7i1p3f1/Amon/uas/gn,0.0,200101,201412,7,71631900.0
CMIP,NASA-GISS,GISS-E2-1-G,historical,r7i1p3f1,Amon,uas,gn,v20190702,uas_Amon_GISS-E2-1-G_historical_r7i1p3f1_gn_190101-195012.nc,31138260.0,http://esgf-data1.llnl.gov/thredds/fileServer/css03_data/CMIP6/CMIP/NASA-GISS/GISS-E2-1-G/historical/r7i1p3f1/Amon/uas/gn/v20190702/uas_Amon_GISS-E2-1-G_historical_r7i1p3f1_gn_190101-195012.nc,esgf-data1.llnl.gov,CMIP/NASA-GISS/GISS-E2-1-G/historical/r7i1p3f1/Amon/uas/gn,0.0,190101,195012,7,71631900.0
CMIP,NASA-GISS,GISS-E2-1-G,historical,r7i1p3f1,Amon,uas,gn,v20190702,uas_Amon_GISS-E2-1-G_historical_r7i1p3f1_gn_185001-190012.nc,31760628.0,http://esgf-data1.llnl.gov/thredds/fileServer/css03_data/CMIP6/CMIP/NASA-GISS/GISS-E2-1-G/historical/r7i1p3f1/Amon/uas/gn/v20190702/uas_Amon_GISS-E2-1-G_historical_r7i1p3f1_gn_185001-190012.nc,esgf-data1.llnl.gov,CMIP/NASA-GISS/GISS-E2-1-G/historical/r7i1p3f1/Amon/uas/gn,0.0,185001,190012,7,71631900.0
CMIP,NASA-GISS,GISS-E2-1-G,historical,r7i1p3f1,Amon,hfls,gn,v20190702,hfls_Amon_GISS-E2-1-G_historical_r7i1p3f1_gn_190101-195012.nc,31138356.0,http://esgf-data1.llnl.gov/thredds/fileServer/css03_data/CMIP6/CMIP/NASA-GISS/GISS-E2-1-G/historical/r7i1p3f1/Amon/hfls/gn/v20190702/hfls_Amon_GISS-E2-1-G_historical_r7i1p3f1_gn_190101-195012.nc,esgf-data1.llnl.gov,CMIP/NASA-GISS/GISS-E2-1-G/historical/r7i1p3f1/Amon/hfls/gn,0.0,190101,195012,7,71632188.0
CMIP,NASA-GISS,GISS-E2-1-G,historical,r7i1p3f1,Amon,hfls,gn,v20190702,hfls_Amon_GISS-E2-1-G_historical_r7i1p3f1_gn_200101-201412.nc,8733108.0,http://esgf-data1.llnl.gov/thredds/fileServer/css03_data/CMIP6/CMIP/NASA-GISS/GISS-E2-1-G/historical/r7i1p3f1/Amon/hfls/gn/v20190702/hfls_Amon_GISS-E2-1-G_historical_r7i1p3f1_gn_200101-201412.nc,esgf-data1.llnl.gov,CMIP/NASA-GISS/GISS-E2-1-G/historical/r7i1p3f1/Amon/hfls/gn,0.0,200101,201412,7,71632188.0
CMIP,NASA-GISS,GISS-E2-1-G,historical,r7i1p3f1,Amon,hfls,gn,v20190702,hfls_Amon_GISS-E2-1-G_historical_r7i1p3f1_gn_185001-190012.nc,31760724.0,http://esgf-data1.llnl.gov/thredds/fileServer/css03_data/CMIP6/CMIP/NASA-GISS/GISS-E2-1-G/historical/r7i1p3f1/Amon/hfls/gn/v20190702/hfls_Amon_GISS-E2-1-G_historical_r7i1p3f1_gn_185001-190012.nc,esgf-data1.llnl.gov,CMIP/NASA-GISS/GISS-E2-1-G/historical/r7i1p3f1/Amon/hfls/gn,0.0,185001,190012,7,71632188.0
CMIP,EC-Earth-Consortium,EC-Earth3,historical,r24i1p1f1,Amon,psl,gr,v20200403,psl_Amon_EC-Earth3_historical_r24i1p1f1_gr_199401-199412.nc,4406757.0,https://esgf-data1.llnl.gov/thredds/fileServer/css03_data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3/historical/r24i1p1f1/Amon/psl/gr/v20200403/psl_Amon_EC-Earth3_historical_r24i1p1f1_gr_199401-199412.nc,esgf-data1.llnl.gov,CMIP/EC-Earth-Consortium/EC-Earth3/historical/r24i1p1f1/Amon/psl/gr,0.0,199401,199412,24,728669634.0
CMIP,EC-Earth-Consortium,EC-Earth3,historical,r24i1p1f1,Amon,psl,gr,v20200403,psl_Amon_EC-Earth3_historical_r24i1p1f1_gr_199301-199312.nc,4406154.0,https://esgf-data1.llnl.gov/thredds/fileServer/css03_data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3/historical/r24i1p1f1/Amon/psl/gr/v20200403/psl_Amon_EC-Earth3_historical_r24i1p1f1_gr_199301-199312.nc,esgf-data1.llnl.gov,CMIP/EC-Earth-Consortium/EC-Earth3/historical/r24i1p1f1/Amon/psl/gr,0.0,199301,199312,24,728669634.0
CMIP,EC-Earth-Consortium,EC-Earth3,historical,r24i1p1f1,Amon,psl,gr,v20200403,psl_Amon_EC-Earth3_historical_r24i1p1f1_gr_187301-187312.nc,4418903.0,https://esgf-data1.llnl.gov/thredds/fileServer/css03_data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3/historical/r24i1p1f1/Amon/psl/gr/v20200403/psl_Amon_EC-Earth3_historical_r24i1p1f1_gr_187301-187312.nc,esgf-data1.llnl.gov,CMIP/EC-Earth-Consortium/EC-Earth3/historical/r24i1p1f1/Amon/psl/gr,0.0,187301,187312,24,728669634.0
CMIP,EC-Earth-Consortium,EC-Earth3,historical,r24i1p1f1,Amon,psl,gr,v20200403,psl_Amon_EC-Earth3_historical_r24i1p1f1_gr_187201-187212.nc,4413230.0,https://esgf-data1.llnl.gov/thredds/fileServer/css03_data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3/historical/r24i1p1f1/Amon/psl/gr/v20200403/psl_Amon_EC-Earth3_historical_r24i1p1f1_gr_187201-187212.nc,esgf-data1.llnl.gov,CMIP/EC-Earth-Consortium/EC-Earth3/historical/r24i1p1f1/Amon/psl/gr,0.0,187201,187212,24,728669634.0
CMIP,EC-Earth-Consortium,EC-Earth3,historical,r24i1p1f1,Amon,psl,gr,v20200403,psl_Amon_EC-Earth3_historical_r24i1p1f1_gr_187101-187112.nc,4416927.0,https://esgf-data1.llnl.gov/thredds/fileServer/css03_data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3/historical/r24i1p1f1/Amon/psl/gr/v20200403/psl_Amon_EC-Earth3_historical_r24i1p1f1_gr_187101-187112.nc,esgf-data1.llnl.gov,CMIP/EC-Earth-Consortium/EC-Earth3/historical/r24i1p1f1/Amon/psl/gr,0.0,187101,187112,24,728669634.0
CMIP,EC-Earth-Consortium,EC-Earth3,historical,r24i1p1f1,Amon,psl,gr,v20200403,psl_Amon_EC-Earth3_historical_r24i1p1f1_gr_199001-199012.nc,4417449.0,https://esgf-data1.llnl.gov/thredds/fileServer/css03_data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3/historical/r24i1p1f1/Amon/psl/gr/v20200403/psl_Amon_EC-Earth3_historical_r24i1p1f1_gr_199001-199012.nc,esgf-data1.llnl.gov,CMIP/EC-Earth-Consortium/EC-Earth3/historical/r24i1p1f1/Amon/psl/gr,0.0,199001,199012,24,728669634.0
CMIP,EC-Earth-Consortium,EC-Earth3,historical,r24i1p1f1,Amon,psl,gr,v20200403,psl_Amon_EC-Earth3_historical_r24i1p1f1_gr_187401-187412.nc,4429610.0,https://esgf-data1.llnl.gov/thredds/fileServer/css03_data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3/historical/r24i1p1f1/Amon/psl/gr/v20200403/psl_Amon_EC-Earth3_historical_r24i1p1f1_gr_187401-187412.nc,esgf-data1.llnl.gov,CMIP/EC-Earth-Consortium/EC-Earth3/historical/r24i1p1f1/Amon/psl/gr,0.0,187401,187412,24,728669634.0
CMIP,EC-Earth-Consortium,EC-Earth3,historical,r24i1p1f1,Amon,psl,gr,v20200403,psl_Amon_EC-Earth3_historical_r24i1p1f1_gr_197301-197312.nc,4408359.0,https://esgf-data1.llnl.gov/thredds/fileServer/css03_data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3/historical/r24i1p1f1/Amon/psl/gr/v20200403/psl_Amon_EC-Earth3_historical_r24i1p1f1_gr_197301-197312.nc,esgf-data1.llnl.gov,CMIP/EC-Earth-Consortium/EC-Earth3/historical/r24i1p1f1/Amon/psl/gr,0.0,197301,197312,24,728669634.0
CMIP,EC-Earth-Consortium,EC-Earth3,historical,r24i1p1f1,Amon,psl,gr,v20200403,psl_Amon_EC-Earth3_historical_r24i1p1f1_gr_198801-198812.nc,4403157.0,https://esgf-data1.llnl.gov/thredds/fileServer/css03_data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3/historical/r24i1p1f1/Amon/psl/gr/v20200403/psl_Amon_EC-Earth3_historical_r24i1p1f1_gr_198801-198812.nc,esgf-data1.llnl.gov,CMIP/EC-Earth-Consortium/EC-Earth3/historical/r24i1p1f1/Amon/psl/gr,0.0,198801,198812,24,728669634.0
CMIP,EC-Earth-Consortium,EC-Earth3,historical,r24i1p1f1,Amon,psl,gr,v20200403,psl_Amon_EC-Earth3_historical_r24i1p1f1_gr_195401-195412.nc,4427174.0,https://esgf-data1.llnl.gov/thredds/fileServer/css03_data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3/historical/r24i1p1f1/Amon/psl/gr/v20200403/psl_Amon_EC-Earth3_historical_r24i1p1f1_gr_195401-195412.nc,esgf-data1.llnl.gov,CMIP/EC-Earth-Consortium/EC-Earth3/historical/r24i1p1f1/Amon/psl/gr,0.0,195401,195412,24,728669634.0
CMIP,EC-Earth-Consortium,EC-Earth3,historical,r24i1p1f1,Amon,psl,gr,v20200403,psl_Amon_EC-Earth3_historical_r24i1p1f1_gr_195701-195712.nc,4424183.0,https://esgf-data1.llnl.gov/thredds/fileServer/css03_data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3/historical/r24i1p1f1/Amon/psl/gr/v20200403/psl_Amon_EC-Earth3_historical_r24i1p1f1_gr_195701-195712.nc,esgf-data1.llnl.gov,CMIP/EC-Earth-Consortium/EC-Earth3/historical/r24i1p1f1/Amon/psl/gr,0.0,195701,195712,24,728669634.0
CMIP,EC-Earth-Consortium,EC-Earth3,historical,r24i1p1f1,Amon,psl,gr,v20200403,psl_Amon_EC-Earth3_historical_r24i1p1f1_gr_197001-197012.nc,4417946.0,https://esgf-data1.llnl.gov/thredds/fileServer/css03_data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3/historical/r24i1p1f1/Amon/psl/gr/v20200403/psl_Amon_EC-Earth3_historical_r24i1p1f1_gr_197001-197012.nc,esgf-data1.llnl.gov,CMIP/EC-Earth-Consortium/EC-Earth3/historical/r24i1p1f1/Amon/psl/gr,0.0,197001,197012,24,728669634.0
